loss,iteration,layer1_filters,layer2_filters,layer3_filters,layer4_filters,layer1_kernel,layer2_kernel,layer3_kernel,layer4_kernel,auc_val,acc_val,acc_gamma_val,acc_proton_val,loss_val,run_time
0.11314785000000005,18,42,46,244,225,2,8,9,6,0.88685215,0.7984148,0.8095649,0.7875025,0.83836275,3358.2394192479987
0.11246234,19,47,68,243,88,9,7,7,5,0.88753766,0.8002672,0.83432823,0.7669325,0.836059,3250.691171792001
0.10965484000000003,20,61,87,233,459,5,9,5,5,0.89034516,0.80193996,0.80466217,0.7992758,0.82718384,3829.715509019996
0.11001539999999999,21,35,72,166,436,7,7,10,5,0.8899846,0.8015358,0.81521666,0.7881467,0.8279225,3150.2149540050013
0.11576819999999999,22,33,60,57,21,7,7,7,7,0.8842318,0.79418236,0.7767892,0.8112047,0.852196,3148.1671326020005
0.11857145999999996,23,30,92,218,450,8,4,2,4,0.88142854,0.7941262,0.81943846,0.7693538,0.8588768,3112.4790306280047
0.11312710000000004,24,57,41,75,116,6,8,8,6,0.8868729,0.79839236,0.8435209,0.7542262,0.84012246,3124.5001366099896
0.11579704000000002,25,26,19,171,254,6,6,7,7,0.88420296,0.7941599,0.7743151,0.8135815,0.8540487,3144.4618808649975
0.11640644,26,29,93,17,70,6,10,9,6,0.88359356,0.79455286,0.7979209,0.79125667,0.84990233,3056.2715739169944
0.11296609999999996,27,60,69,159,153,3,10,9,4,0.8870339,0.7993466,0.8270422,0.7722416,0.8367645,4818.091193057
0.12953800000000004,28,61,124,16,16,6,3,4,7,0.870462,0.78459483,0.8166693,0.75320435,0.9073653,3162.880824754
0.11148259999999999,29,33,59,225,250,4,4,5,6,0.8885174,0.7986057,0.7856186,0.8113157,0.8369674,3113.6030750430073
0.11455590000000004,30,36,37,125,224,8,7,5,9,0.8854441,0.7987291,0.8160565,0.7817713,0.84247446,3144.365433867002
0.11251444,31,41,105,224,356,8,10,6,6,0.88748556,0.7999304,0.8094514,0.79061246,0.83652586,4517.722970728006
0.12051959999999995,32,57,63,128,491,3,2,5,2,0.8794804,0.79419357,0.7999183,0.78859097,0.86864763,3146.1641893080086
0.11561699999999997,33,38,30,213,332,3,2,7,7,0.884383,0.7953387,0.83807343,0.75351536,0.84930426,3098.9367365360085
0.11458075000000001,34,23,54,228,141,5,8,3,9,0.88541925,0.7970227,0.7893411,0.8045405,0.845724,3141.1478087550204
0.11105869999999995,35,27,70,202,300,5,9,8,7,0.8889413,0.80051416,0.83305717,0.7686652,0.82954055,3691.430682407983
0.12042109999999995,36,16,93,27,371,10,7,2,10,0.8795789,0.78459483,0.72857887,0.8394162,0.8791854,3145.3866796270013
0.12154580000000004,37,25,17,42,379,2,8,8,10,0.8784542,0.7909379,0.8136505,0.7687096,0.8682076,3135.7743626769807
0.11396395999999998,38,45,62,214,239,7,4,3,10,0.88603604,0.7978198,0.80992806,0.78596973,0.84009856,3106.7752579910157
0.12093069999999995,39,32,123,59,30,6,7,4,7,0.8790693,0.7901745,0.76809585,0.81178224,0.87065053,3135.439390027983
0.11175049999999997,40,46,87,108,434,8,9,5,6,0.8882495,0.8001998,0.80911094,0.79147875,0.8343519,3583.7640206490178
0.11584570000000005,41,16,119,143,88,4,3,8,6,0.8841543,0.796989,0.81201625,0.78228223,0.8477833,3123.827298430988
0.11334619999999995,42,22,113,110,24,7,9,10,4,0.8866538,0.79877406,0.8338516,0.76444453,0.8391607,3167.342485836998
0.12349164000000001,43,60,48,160,25,9,8,2,3,0.87650836,0.7893661,0.8084754,0.7706644,0.88051975,3149.4686796799942
0.11221119999999996,44,16,91,119,391,6,7,3,7,0.8877888,0.79984057,0.8358944,0.76455563,0.83426553,3138.9434999969963
0.12030779999999996,45,56,29,122,286,9,5,9,4,0.8796922,0.7886252,0.7520712,0.82439965,0.8805614,3141.7449596649967
0.11151206000000002,46,37,91,117,179,3,9,6,9,0.88848794,0.8001437,0.82431847,0.77648443,0.83340746,3448.8446503400046
0.11424964999999998,47,23,55,187,168,4,5,9,5,0.88575035,0.79538363,0.7758359,0.8145145,0.8458966,3146.6696050789906
0.11742269999999999,48,63,81,23,231,6,5,4,9,0.8825773,0.79473245,0.80132556,0.78828,0.85383564,3126.3369053799834
0.11774914999999997,49,27,22,55,489,9,7,8,8,0.88225085,0.7943844,0.8237283,0.7656663,0.85484654,3148.7927069989964
0.11373633000000005,50,58,96,25,405,5,6,7,6,0.88626367,0.79789835,0.8184397,0.7777951,0.8404264,3337.0754693569907
0.12413067,51,17,21,32,448,5,8,3,8,0.87586933,0.78944474,0.80223346,0.7769287,0.8764621,3149.9206187179952
0.12011550000000004,52,29,36,36,472,3,7,8,4,0.8798845,0.7923973,0.8111537,0.77404094,0.8626815,3139.989104209002
0.11639770000000005,53,26,34,159,341,9,3,8,7,0.8836023,0.7926892,0.76428264,0.82049006,0.85409915,3130.340418419015
0.12011945000000002,54,44,18,83,323,7,9,6,5,0.87988055,0.78560525,0.7367047,0.8334629,0.87784916,3120.5209351880185
0.11402124000000002,55,42,98,32,447,9,10,5,4,0.88597876,0.79710126,0.82377374,0.77099764,0.84071726,3285.0084687280178
0.12721420000000006,56,62,19,35,163,10,4,7,3,0.8727858,0.7851449,0.8336927,0.73763245,0.9014426,3154.4026474679995
0.11596779999999995,57,21,49,172,376,8,4,5,5,0.8840322,0.7958439,0.7949021,0.7967657,0.8498961,3154.2956016880053
0.11719170000000001,58,46,84,205,24,7,6,6,3,0.8828083,0.79762894,0.81823546,0.7774618,0.8539541,3156.331725816999
0.11435839999999997,59,63,66,63,77,7,10,10,2,0.8856416,0.7967645,0.78291756,0.8103161,0.84800476,4557.290057432983
0.11796289999999998,60,62,84,102,31,7,6,3,8,0.8820371,0.7930822,0.7837347,0.80223024,0.85771793,3133.120170998998
0.11553069999999999,61,23,99,144,45,6,8,7,3,0.8844693,0.7951815,0.77685726,0.81311506,0.85167,3080.328618129017
0.11168089999999997,62,43,90,245,287,6,6,7,3,0.8883191,0.8003233,0.83741516,0.76402247,0.8339151,3456.785893067019
0.12235039999999997,63,24,35,18,366,7,4,9,5,0.8776496,0.78928757,0.772295,0.80591774,0.8744991,3156.5441390310007
0.11269534000000003,64,48,95,17,107,9,9,10,9,0.88730466,0.8000539,0.81306034,0.7873248,0.8361329,3316.5512489799876
0.11610489999999996,65,24,52,164,87,10,8,6,5,0.8838951,0.79620314,0.79746693,0.79496634,0.85296553,3143.667217029986
0.10955596000000001,66,46,111,130,328,7,3,10,9,0.89044404,0.7988639,0.76932156,0.8277762,0.8336338,3441.6924993729917
0.11464669999999999,67,19,89,212,445,10,3,6,5,0.8853533,0.7925545,0.7551354,0.82917565,0.8539927,3114.282595689001
0.11813209999999996,68,21,44,160,363,5,8,6,2,0.8818679,0.7946426,0.8083392,0.7812382,0.8574438,3136.9908952469996
0.11270460000000004,69,20,59,109,127,4,7,8,7,0.8872954,0.7970227,0.7831219,0.8106271,0.8407206,3138.374410906981
0.11843590000000004,70,23,62,19,240,10,6,9,10,0.8815641,0.79142064,0.8533037,0.73085725,0.8658662,3150.1981238760054
0.11009080000000004,71,54,116,136,342,7,9,4,8,0.8899092,0.80041313,0.85900086,0.74307483,0.83139014,4065.117531628988
0.11149969999999998,72,59,79,190,110,5,4,7,3,0.8885003,0.7999753,0.78968155,0.81004953,0.8361071,3176.4772586470353
0.11468893000000002,73,47,48,204,506,6,6,2,9,0.88531107,0.7978647,0.81335545,0.7827043,0.84290534,3339.8275694490294
0.11387440000000004,74,62,59,133,444,7,3,4,10,0.8861256,0.7970115,0.7867081,0.8070951,0.84326446,3132.416857667966
0.11049085999999997,75,60,82,168,501,9,7,5,5,0.88950914,0.79911083,0.78092015,0.8169136,0.8333108,3108.47469784203
0.11330090000000004,76,61,61,88,249,7,9,7,8,0.8866991,0.79987425,0.831718,0.7687096,0.83677816,3478.192650899
0.11834540000000005,77,17,27,188,322,7,5,5,10,0.8816546,0.79378945,0.84374785,0.74489635,0.8574809,3146.900008910976
0.11129427000000003,78,54,85,139,325,3,10,10,2,0.88870573,0.7997957,0.8053431,0.7943666,0.832839,3754.617923903046
0.11342364999999999,79,58,82,248,92,3,7,5,3,0.88657635,0.7949009,0.75558937,0.8333741,0.8518357,3113.711244974984
0.11334849999999996,80,43,109,105,297,9,8,8,3,0.8866515,0.79856074,0.8263613,0.77135307,0.839508,3231.336890965991
0.11229330000000004,81,34,79,239,215,2,4,8,7,0.8877067,0.7931046,0.7461016,0.83910525,0.84870106,3458.8012000620365
0.11163639999999997,82,28,55,119,236,9,5,10,6,0.8883636,0.7945079,0.75027806,0.8377946,0.84864545,3140.663907502021
0.11857989999999996,83,25,88,64,110,5,9,5,3,0.8814201,0.7917799,0.7685952,0.8144701,0.8649733,3085.1692069759592
0.11091660000000003,84,36,87,181,357,7,5,6,10,0.8890834,0.79877406,0.8608848,0.7379879,0.842541,3637.5905330859823
0.12854560000000004,85,51,90,102,65,2,2,6,2,0.8714544,0.7858859,0.7980571,0.7739743,0.89639354,3141.576921044034
0.11442560000000002,86,54,56,238,19,2,9,8,9,0.8855744,0.7968543,0.8116077,0.7824155,0.8415392,3492.728436164034
0.11862130000000004,87,19,109,88,210,6,8,5,5,0.8813787,0.78851295,0.8693511,0.7093987,0.8701449,3122.2523368640104
0.11615056000000001,88,64,50,117,59,8,9,4,7,0.88384944,0.79458654,0.8424768,0.7477175,0.8518835,3085.7115777410218
0.12420964000000001,89,45,73,67,192,7,6,3,3,0.87579036,0.78920895,0.81219786,0.76671034,0.8834752,3141.264814282011
0.11323106000000005,90,21,39,239,142,6,6,9,10,0.88676894,0.7981117,0.8370974,0.7599574,0.84335387,3096.269963950035
0.11108357000000002,91,61,95,149,127,2,6,10,4,0.88891643,0.79987425,0.84903646,0.7517604,0.8341786,3785.0941015360295
0.11496839999999997,92,17,57,97,467,3,8,6,5,0.8850316,0.79603475,0.8114488,0.7809494,0.8441296,3125.7604253569734
0.12183330000000003,93,56,35,73,161,10,2,4,7,0.8781667,0.78641355,0.7473273,0.82466626,0.87806034,3150.9875847609947
0.12303520000000001,94,55,42,36,204,7,9,6,2,0.8769648,0.7888497,0.8340105,0.74465203,0.88357896,3092.468846865988
0.131675,95,24,44,209,27,7,3,3,3,0.868325,0.78101355,0.815716,0.7470511,0.9100283,3167.9508535410278
0.11465603000000002,96,51,99,121,93,4,9,4,8,0.88534397,0.79566425,0.78530085,0.8058067,0.84767413,3476.5016434059944
0.1343934,97,49,93,18,67,3,6,2,3,0.8656066,0.78072166,0.7966044,0.7651776,0.9200523,3140.7604354220093
0.11167170000000004,98,43,47,183,150,6,3,9,7,0.8883283,0.8004019,0.8155117,0.7856143,0.8324259,3124.0365808759816
0.11564827,99,23,51,251,498,10,3,6,6,0.88435173,0.78997236,0.74101734,0.8378835,0.86886835,3454.014488860965
0.11772543000000002,100,39,60,52,293,3,3,6,5,0.88227457,0.7954173,0.8145811,0.7766622,0.85762006,3147.3957579709822
